Date;Pluie_Liq;ETR;Humid_sol;Drain;Q_Obs
1971-05-18;0.0;0.3;0.401;0.0;181.09
1971-05-19;0.0;2.2;0.393;0.0;181.09285
1971-05-20;0.0;2.5;0.385;0.0;181.09572
1971-05-21;0.0;2.2;0.397;0.0;181.09857
1971-05-22;0.0;2.9;0.387;0.0;181.10143
1971-05-23;0.0;1.6;0.392;0.0;181.10428
1971-05-24;0.0;0.9;0.415;0.0;181.10715
1971-05-25;0.0;2.6;0.433;0.0;181.11
1971-05-26;0.0;3.7;0.49;0.0;181.12286
1971-05-27;0.0;1.4;0.488;0.0;181.13571
1971-05-28;0.0;2.6;0.496;0.0;181.14857
1971-05-29;0.0;2.4;0.485;0.0;181.16142
1971-05-30;0.0;2.8;0.473;0.0;181.17429
1971-05-31;0.0;0.4;0.471;0.0;181.18713
1971-06-01;0.0;3.6;0.461;0.0;181.2
1971-06-02;0.0;3.9;0.458;0.0;181.2
1971-06-03;0.0;2.8;0.459;0.0;181.2
1971-06-04;0.0;3.4;0.447;0.0;181.2
1971-06-05;0.0;3.0;0.438;0.0;181.2
1971-06-06;0.0;0.6;0.483;0.0;181.2
1971-06-07;0.0;2.5;0.492;0.0;181.2
1971-06-08;0.0;3.8;0.478;0.0;181.2
1971-06-09;0.0;3.2;0.463;0.0;181.20143
1971-06-10;0.0;2.9;0.451;0.0;181.20285
1971-06-11;0.0;1.7;0.475;0.0;181.20428
1971-06-12;0.0;3.1;0.474;0.0;181.20572
1971-06-13;0.0;3.0;0.464;0.0;181.20715
1971-06-14;0.0;2.4;0.46;0.0;181.20857
1971-06-15;0.0;3.4;0.479;0.0;181.21
1971-06-16;0.0;3.4;0.466;0.0;181.2143
1971-06-17;0.0;2.3;0.455;0.0;181.21858
1971-06-18;0.0;1.9;0.46;0.0;181.22287
1971-06-19;0.0;2.0;0.488;0.0;181.22714
1971-06-20;0.0;2.4;0.481;0.0;181.23143
1971-06-21;0.0;3.8;0.465;0.0;181.23572
1971-06-22;0.0;3.7;0.447;0.0;181.24
1971-06-23;0.0;3.8;0.429;0.0;181.23001
1971-06-24;0.0;2.1;0.417;0.0;181.22
1971-06-25;0.0;3.1;0.405;0.0;181.21
1971-06-26;0.0;4.0;0.415;0.0;181.2
1971-06-27;0.0;3.2;0.402;0.0;181.19
1971-06-28;0.0;1.9;0.399;0.0;181.18
1971-06-29;0.0;2.8;0.391;0.0;181.17
1971-06-30;0.0;0.9;0.401;0.0;181.16142
1971-07-01;0.0;3.3;0.391;0.0;181.15286
1971-07-02;0.0;3.2;0.376;0.0;181.14429
1971-07-03;0.0;3.1;0.361;0.0;181.13571
1971-07-04;0.0;2.9;0.347;0.0;181.12714
1971-07-05;0.0;1.7;0.337;0.0;181.11858
1971-07-06;0.0;3.2;0.323;0.0;181.11
1971-07-07;0.0;2.8;0.309;0.0;181.1043
1971-07-08;0.0;2.7;0.297;0.0;181.09857
1971-07-09;0.0;3.0;0.283;0.0;181.09286
1971-07-10;0.0;2.7;0.269;0.0;181.08714
1971-07-11;0.0;2.7;0.256;0.0;181.08144
1971-07-12;0.0;2.7;0.261;0.0;181.07571
1971-07-13;0.0;4.5;0.305;0.0;181.07
1971-07-14;0.0;3.6;0.286;0.0;181.07
1971-07-15;0.0;3.4;0.269;0.0;181.07
1971-07-16;0.0;3.0;0.255;0.0;181.07
1971-07-17;0.0;2.3;0.25;0.0;181.07
1971-07-18;0.0;1.2;0.265;0.0;181.07
1971-07-19;0.0;3.4;0.264;0.0;181.07
1971-07-20;0.0;2.3;0.253;0.0;181.07
1971-07-21;0.0;2.2;0.242;0.0;181.06715
1971-07-22;0.0;2.2;0.232;0.0;181.06429
1971-07-23;0.0;2.1;0.231;0.0;181.06143
1971-07-24;0.0;2.7;0.235;0.0;181.05858
1971-07-25;0.0;2.3;0.226;0.0;181.05573
1971-07-26;0.0;2.9;0.221;0.0;181.05286
1971-07-27;0.0;2.8;0.215;0.0;181.05
1971-07-28;0.0;1.5;0.232;0.0;181.04857
1971-07-29;0.0;3.4;0.22;0.0;181.04715
1971-07-30;0.0;2.7;0.206;0.0;181.04572
1971-07-31;0.0;2.3;0.195;0.0;181.04428
1971-08-01;0.0;1.2;0.19;0.0;181.04285
1971-08-02;0.0;1.9;0.183;0.0;181.04143
1971-08-03;0.0;2.1;0.184;0.0;181.04
1971-08-04;0.0;3.7;0.195;0.0;181.04285
1971-08-05;0.0;1.9;0.184;0.0;181.04572
1971-08-06;0.0;2.0;0.193;0.0;181.04857
1971-08-07;0.0;2.4;0.246;0.0;181.05142
1971-08-08;0.0;3.2;0.238;0.0;181.05428
1971-08-09;0.0;3.5;0.222;0.0;181.05714
1971-08-10;0.0;3.7;0.208;0.0;181.06
1971-08-11;0.0;3.2;0.207;0.0;181.06285
1971-08-12;0.0;2.5;0.201;0.0;181.06572
1971-08-13;0.0;2.4;0.19;0.0;181.06857
1971-08-14;0.0;2.5;0.194;0.0;181.07143
1971-08-15;0.0;3.2;0.239;0.0;181.07428
1971-08-16;0.0;3.6;0.222;0.0;181.07715
1971-08-17;0.0;3.5;0.205;0.0;181.08
1971-08-18;0.0;2.7;0.191;0.0;181.08429
1971-08-19;0.0;2.8;0.191;0.0;181.08858
1971-08-20;0.0;0.9;0.213;0.0;181.09286
1971-08-21;0.0;2.2;0.235;0.0;181.09714
1971-08-22;0.0;2.3;0.231;0.0;181.10143
1971-08-23;0.0;2.3;0.234;0.0;181.10571
1971-08-24;0.0;2.5;0.249;0.0;181.11
1971-08-25;0.0;2.3;0.241;0.0;181.11429
1971-08-26;0.0;2.3;0.235;0.0;181.11858
1971-08-27;0.0;2.3;0.244;0.0;181.12286
1971-08-28;0.0;3.0;0.232;0.0;181.12714
1971-08-29;0.0;2.7;0.219;0.0;181.13142
1971-08-30;0.0;0.4;0.215;0.0;181.13571
1971-08-31;0.0;1.8;0.217;0.0;181.14
1971-09-01;0.0;1.7;0.209;0.0;181.1343
1971-09-02;0.0;0.8;0.204;0.0;181.12857
1971-09-03;0.0;1.7;0.197;0.0;181.12286
1971-09-04;0.0;1.7;0.189;0.0;181.11714
1971-09-05;0.0;1.3;0.182;0.0;181.11143
1971-09-06;0.0;0.8;0.178;0.0;181.10571
1971-09-07;0.0;1.5;0.171;0.0;181.1
1971-09-08;0.0;0.9;0.166;0.0;181.09572
1971-09-09;0.0;0.5;0.163;0.0;181.09143
1971-09-10;0.0;0.5;0.16;0.0;181.08714
1971-09-11;0.0;0.4;0.164;0.0;181.08287
1971-09-12;0.0;1.8;0.177;0.0;181.07858
1971-09-13;0.0;1.4;0.17;0.0;181.0743
1971-09-14;0.0;0.9;0.165;0.0;181.07
1971-09-15;0.0;0.5;0.162;0.0;181.07
1971-09-16;0.0;0.7;0.159;0.0;181.07
1971-09-17;0.0;0.6;0.156;0.0;181.07
1971-09-18;0.0;0.7;0.153;0.0;181.07
1971-09-19;0.0;0.4;0.15;0.0;181.07
1971-09-20;0.0;0.5;0.148;0.0;181.07
1971-09-21;0.0;0.6;0.145;0.0;181.07
1971-09-22;0.0;0.5;0.143;0.0;181.07
1971-09-23;0.0;0.1;0.142;0.0;181.07
1971-09-24;0.0;0.4;0.141;0.0;181.07
1971-09-25;0.0;0.6;0.138;0.0;181.07
1971-09-26;0.0;0.2;0.137;0.0;181.07
1971-09-27;0.0;0.2;0.137;0.0;181.07
1971-09-28;0.0;1.9;0.148;0.0;181.07
1971-09-29;0.0;1.0;0.157;0.0;181.07144
1971-09-30;0.0;1.1;0.152;0.0;181.07286
1971-10-01;0.0;1.0;0.148;0.0;181.0743
1971-10-02;0.0;0.9;0.143;0.0;181.07571
1971-10-03;0.0;0.7;0.14;0.0;181.07715
1971-10-04;0.0;0.9;0.141;0.0;181.07857
1971-10-05;0.0;0.9;0.138;0.0;181.08
1971-10-06;0.0;0.3;0.136;0.0;181.07857
1971-10-07;0.0;0.4;0.134;0.0;181.07715
1971-10-08;0.0;0.4;0.132;0.0;181.07571
1971-10-09;0.0;0.2;0.13;0.0;181.0743
1971-10-10;0.0;0.3;0.129;0.0;181.07286
1971-10-11;0.0;0.3;0.128;0.0;181.07144
1971-10-12;0.0;0.4;0.13;0.0;181.07
1971-10-13;0.0;1.0;0.15;0.0;181.0743
1971-10-14;0.0;0.7;0.166;0.0;181.07858
1971-10-15;0.0;0.5;0.165;0.0;181.08287
1971-10-16;0.0;0.5;0.163;0.0;181.08714
1971-10-17;0.0;0.3;0.161;0.0;181.09143
1971-10-18;0.0;1.0;0.158;0.0;181.09572
1971-10-19;0.0;0.9;0.154;0.0;181.1
1971-10-20;0.0;0.3;0.151;0.0;181.09857
1971-10-21;0.0;0.3;0.15;0.0;181.09715
1971-10-22;0.0;0.4;0.149;0.0;181.09572
1971-10-23;0.0;0.8;0.145;0.0;181.09428
1971-10-24;0.0;0.8;0.141;0.0;181.09285
1971-10-25;0.0;0.4;0.139;0.0;181.09143
1971-10-26;0.0;0.0;0.138;0.0;181.09
1971-10-27;0.0;0.4;0.137;0.0;181.09285
1971-10-28;0.0;0.3;0.136;0.0;181.09572
1971-10-29;0.0;0.1;0.135;0.0;181.09857
1971-10-30;0.0;0.1;0.134;0.0;181.10143
1971-10-31;0.0;0.1;0.134;0.0;181.10428
1971-11-01;0.0;0.3;0.133;0.0;181.10715
1971-11-02;0.0;0.1;0.132;0.0;181.11
1971-11-03;0.0;0.1;0.131;0.0;181.10857
1971-11-04;0.0;0.3;0.13;0.0;181.10715
1971-11-05;0.0;0.4;0.128;0.0;181.10571
1971-11-06;0.0;0.1;0.14;0.0;181.1043
1971-11-07;0.0;0.2;0.151;0.0;181.10286
1971-11-08;0.0;0.3;0.151;0.0;181.10144
1971-11-09;0.0;1.1;0.163;0.0;181.1
1971-11-10;0.0;1.6;0.183;0.0;181.10144
1971-11-11;0.0;0.2;0.19;0.0;181.10286
1971-11-12;0.0;0.1;0.189;0.0;181.1043
1971-11-13;0.0;0.2;0.189;0.0;181.10571
1971-11-14;0.0;0.1;0.188;0.0;181.10715
1971-11-15;0.0;0.3;0.187;0.0;181.10857
1971-11-16;0.0;0.2;0.186;0.0;181.11
1971-11-17;0.0;0.1;0.186;0.0;181.12143
1971-11-18;0.0;2.0;0.223;0.0;181.13286
1971-11-19;0.8;1.2;0.256;0.0;181.14429
1971-11-20;1.1;0.1;0.259;0.0;181.15572
1971-11-21;0.8;0.3;0.275;0.0;181.16714
1971-11-22;0.0;0.3;0.294;0.1;181.17857
1971-11-23;0.1;0.1;0.295;0.0;181.19
1971-11-24;0.0;0.1;0.295;0.0;181.19
1971-11-25;0.0;0.1;0.294;0.0;181.19
1971-11-26;0.0;0.2;0.294;0.0;181.19
1971-11-27;0.0;0.3;0.294;0.0;181.19
1971-11-28;1.3;0.2;0.296;0.0;181.19
1971-11-29;0.0;0.0;0.316;0.0;181.19
1971-11-30;0.0;0.2;0.316;0.0;181.19
1971-12-01;0.0;0.3;0.315;0.0;181.18428
1971-12-02;0.0;0.0;0.315;0.0;181.17857
1971-12-03;0.0;0.4;0.313;0.0;181.17285
1971-12-04;0.0;0.4;0.311;0.0;181.16714
1971-12-05;0.0;0.3;0.31;0.0;181.16142
1971-12-06;0.0;0.2;0.309;0.0;181.15572
1971-12-07;0.0;0.4;0.31;0.0;181.15
1971-12-08;0.0;0.0;0.309;0.0;181.14856
1971-12-09;0.8;0.0;0.309;0.0;181.14714
1971-12-10;0.4;0.0;0.323;0.0;181.1457
1971-12-11;0.0;0.0;0.326;0.0;181.14429
1971-12-12;0.0;0.1;0.326;0.0;181.14285
1971-12-13;0.0;0.3;0.325;0.0;181.14143
1971-12-14;0.0;0.3;0.323;0.0;181.14
1971-12-15;0.0;0.4;0.322;0.0;181.1343
1971-12-16;0.0;0.3;0.32;0.0;181.12857
1971-12-17;0.0;0.4;0.319;0.0;181.12286
1971-12-18;0.0;0.2;0.317;0.0;181.11714
1971-12-19;0.0;0.1;0.318;0.0;181.11143
1971-12-20;0.0;0.3;0.321;0.0;181.10571
1971-12-21;0.0;0.2;0.32;0.0;181.1
1971-12-22;0.0;0.2;0.319;0.0;181.10286
1971-12-23;0.0;0.1;0.318;0.0;181.10571
1971-12-24;0.0;0.0;0.318;0.0;181.10857
1971-12-25;0.0;0.3;0.317;0.0;181.11143
1971-12-26;0.0;0.2;0.316;0.0;181.11429
1971-12-27;0.0;0.3;0.316;0.0;181.11714
1971-12-28;2.3;0.3;0.326;0.0;181.12
1971-12-29;3.5;0.5;0.348;0.0;181.11714
1971-12-30;0.1;0.3;0.358;0.0;181.11429
1971-12-31;0.0;0.3;0.359;0.0;181.11143
1972-01-01;0.0;0.1;0.358;0.0;181.10857
1972-01-02;0.0;0.0;0.358;0.0;181.10571
1972-01-03;1.0;0.1;0.362;0.0;181.10286
1972-01-04;0.1;0.1;0.364;0.0;181.1
1972-01-05;0.0;0.2;0.364;0.0;181.1
1972-01-06;0.0;0.0;0.364;0.0;181.1
1972-01-07;0.0;0.1;0.363;0.0;181.1
1972-01-08;0.0;0.0;0.363;0.0;181.1
1972-01-09;0.6;0.1;0.363;0.0;181.1
1972-01-10;0.0;0.0;0.369;0.0;181.1
1972-01-11;0.0;0.0;0.37;0.0;181.1
1972-01-12;0.0;0.1;0.37;0.0;181.1
1972-01-13;0.0;0.1;0.372;0.0;181.1
1972-01-14;0.0;0.1;0.376;0.0;181.1
1972-01-15;0.0;0.3;0.375;0.0;181.1
1972-01-16;0.0;0.4;0.374;0.0;181.1
1972-01-17;0.0;0.2;0.372;0.0;181.1
1972-01-18;0.0;0.2;0.371;0.0;181.1
1972-01-19;0.0;0.0;0.37;0.0;181.09857
1972-01-20;0.1;0.2;0.37;0.0;181.09715
1972-01-21;2.1;0.0;0.379;0.0;181.09572
1972-01-22;0.0;0.2;0.384;0.0;181.09428
1972-01-23;0.0;0.1;0.383;0.0;181.09285
1972-01-24;0.4;0.4;0.382;0.0;181.09143
1972-01-25;1.2;0.2;0.386;0.0;181.09
1972-01-26;0.7;0.5;0.391;0.0;181.08856
1972-01-27;0.0;0.4;0.401;0.0;181.08714
1972-01-28;0.7;0.4;0.4;0.0;181.08571
1972-01-29;1.6;0.4;0.399;0.0;181.08429
1972-01-30;0.9;0.1;0.399;0.0;181.08286
1972-01-31;0.0;0.0;0.399;0.0;181.08144
1972-02-01;0.0;0.1;0.399;0.0;181.08
1972-02-02;0.0;0.0;0.403;0.0;181.09
1972-02-03;0.0;0.0;0.412;0.0;181.1
1972-02-04;0.0;0.0;0.449;0.0;181.11
1972-02-05;0.0;0.4;0.449;0.0;181.12
1972-02-06;0.0;0.0;0.448;0.1;181.12999
1972-02-07;0.0;0.0;0.448;0.0;181.14
1972-02-08;0.0;0.3;0.447;0.0;181.15
1972-02-09;0.0;0.3;0.456;0.0;181.15714
1972-02-10;0.0;0.2;0.467;0.1;181.16428
1972-02-11;0.0;0.4;0.48;0.1;181.17142
1972-02-12;0.0;1.3;0.489;0.1;181.17857
1972-02-13;0.0;0.4;0.489;0.0;181.18571
1972-02-14;0.0;0.1;0.494;0.0;181.19286
1972-02-15;0.0;0.6;0.491;0.0;181.2
1972-02-16;0.0;0.0;0.49;0.0;181.19429
1972-02-17;0.0;-0.1;0.49;0.0;181.18857
1972-02-18;0.0;0.0;0.49;0.0;181.18286
1972-02-19;0.0;0.2;0.49;0.0;181.17714
1972-02-20;0.0;0.1;0.489;0.0;181.17143
1972-02-21;0.0;0.3;0.488;0.0;181.16571
1972-02-22;0.0;0.6;0.485;0.0;181.16
1972-02-23;0.0;0.4;0.483;0.0;181.15286
1972-02-24;0.0;1.0;0.478;0.0;181.14572
1972-02-25;0.0;0.2;0.476;0.0;181.13858
1972-02-26;0.0;0.0;0.476;0.0;181.13142
1972-02-27;0.0;0.0;0.476;0.0;181.12428
1972-02-28;0.0;0.1;0.475;0.0;181.11714
1972-02-29;0.0;0.1;0.475;0.0;181.11
1972-03-01;0.0;0.4;0.473;0.0;181.10571
1972-03-02;0.0;1.1;0.469;0.0;181.10143
1972-03-03;0.0;0.4;0.466;0.0;181.09714
1972-03-04;0.0;0.1;0.472;0.0;181.09286
1972-03-05;0.0;0.3;0.474;0.0;181.08858
1972-03-06;0.0;0.8;0.472;0.0;181.08429
1972-03-07;0.0;0.1;0.475;0.0;181.08
1972-03-08;0.0;0.7;0.472;0.0;181.08429
1972-03-09;0.0;0.2;0.473;0.0;181.08858
1972-03-10;0.0;0.8;0.521;0.0;181.09286
1972-03-11;0.0;0.7;0.546;0.1;181.09714
1972-03-12;0.0;0.7;0.543;0.0;181.10143
1972-03-13;0.0;0.5;0.539;0.0;181.10571
1972-03-14;0.0;1.2;0.534;0.0;181.11
1972-03-15;0.0;1.1;0.529;0.0;181.10571
1972-03-16;0.0;1.6;0.522;0.0;181.10143
1972-03-17;0.0;1.5;0.514;0.0;181.09714
1972-03-18;0.0;1.6;0.506;0.0;181.09286
1972-03-19;0.0;1.5;0.499;0.0;181.08858
1972-03-20;0.0;1.4;0.492;0.0;181.08429
1972-03-21;0.0;1.2;0.486;0.0;181.08
1972-03-22;0.0;1.6;0.479;0.0;181.07715
1972-03-23;0.0;1.8;0.47;0.0;181.07428
1972-03-24;0.0;1.6;0.462;0.0;181.07143
1972-03-25;0.0;1.6;0.455;0.0;181.06857
1972-03-26;0.0;0.5;0.452;0.0;181.06572
1972-03-27;0.0;2.2;0.483;0.0;181.06285
1972-03-28;0.0;1.7;0.531;0.0;181.06
1972-03-29;0.0;1.2;0.532;0.0;181.07143
1972-03-30;0.0;1.1;0.527;0.0;181.08286
1972-03-31;0.0;1.2;0.521;0.0;181.09428
1972-04-01;0.0;0.2;0.521;0.0;181.10571
1972-04-02;0.0;1.4;0.526;0.0;181.11714
1972-04-03;0.0;1.0;0.522;0.0;181.12857
1972-04-04;0.0;2.9;0.517;0.0;181.14
1972-04-05;0.0;2.7;0.525;0.0;181.14429
1972-04-06;0.0;1.9;0.522;0.0;181.14857
1972-04-07;0.0;3.0;0.518;0.0;181.15286
1972-04-08;0.0;2.3;0.514;0.0;181.15714
1972-04-09;0.0;2.1;0.504;0.0;181.16142
1972-04-10;0.0;2.5;0.501;0.0;181.16571
1972-04-11;0.0;1.2;0.542;0.0;181.17
1972-04-12;0.0;1.8;0.539;0.0;181.17572
1972-04-13;0.0;2.3;0.529;0.0;181.18143
1972-04-14;0.0;2.4;0.517;0.0;181.18715
1972-04-15;0.0;0.8;0.522;0.0;181.19286
1972-04-16;0.0;1.1;0.529;0.0;181.19858
1972-04-17;0.0;1.0;0.537;0.0;181.20428
1972-04-18;0.0;0.8;0.54;0.0;181.21
1972-04-19;0.0;0.8;0.543;0.0;181.20287
1972-04-20;0.0;0.7;0.54;0.0;181.19572
1972-04-21;0.0;1.1;0.54;0.0;181.18858
1972-04-22;0.0;1.2;0.55;0.0;181.18143
1972-04-23;0.0;0.7;0.557;0.0;181.17429
1972-04-24;0.0;3.4;0.546;0.0;181.16714
1972-04-25;0.0;3.0;0.53;0.0;181.16
1972-04-26;0.0;2.5;0.517;0.0;181.15286
1972-04-27;0.0;0.2;0.514;0.0;181.14572
1972-04-28;0.0;1.8;0.511;0.0;181.13858
1972-04-29;0.0;0.8;0.506;0.0;181.13142
1972-04-30;0.0;3.0;0.494;0.0;181.12428
1972-05-01;0.0;2.3;0.482;0.0;181.11714
1972-05-02;0.0;1.6;0.473;0.0;181.11
1972-05-03;0.0;2.4;0.463;0.0;181.10143
1972-05-04;0.0;0.8;0.46;0.0;181.09286
1972-05-05;0.0;1.8;0.462;0.0;181.08429
1972-05-06;0.0;2.3;0.455;0.0;181.07571
1972-05-07;0.0;2.6;0.447;0.0;181.06714
1972-05-08;0.0;2.5;0.437;0.0;181.05858
1972-05-09;0.0;0.9;0.438;0.0;181.05
1972-05-10;0.0;1.8;0.438;0.0;181.05286
1972-05-11;0.0;1.2;0.443;0.0;181.05573
1972-05-12;0.0;0.8;0.447;0.0;181.05858
1972-05-13;0.0;3.0;0.444;0.0;181.06143
1972-05-14;0.0;1.0;0.492;0.0;181.06429
1972-05-15;0.0;1.3;0.512;0.0;181.06715
1972-05-16;0.0;1.1;0.529;0.0;181.07
1972-05-17;0.0;1.6;0.53;0.0;181.06715
1972-05-18;0.0;2.6;0.519;0.0;181.06429
1972-05-19;0.0;1.0;0.512;0.0;181.06143
1972-05-20;0.0;1.8;0.507;0.0;181.05858
1972-05-21;0.0;3.2;0.499;0.0;181.05573
1972-05-22;0.0;3.7;0.482;0.0;181.05286
1972-05-23;0.0;0.7;0.477;0.0;181.05
1972-05-24;0.0;2.1;0.473;0.0;181.05286
1972-05-25;0.0;2.9;0.464;0.0;181.05573
1972-05-26;0.0;2.4;0.466;0.0;181.05858
1972-05-27;0.0;4.1;0.461;0.0;181.06143
1972-05-28;0.0;2.2;0.469;0.0;181.06429
1972-05-29;0.0;2.8;0.455;0.0;181.06715
1972-05-30;0.0;1.8;0.446;0.0;181.07
1972-05-31;0.0;2.5;0.435;0.0;181.06572
1972-06-01;0.0;1.0;0.433;0.0;181.06143
1972-06-02;0.0;2.6;0.447;0.0;181.05714
1972-06-03;0.0;3.8;0.431;0.0;181.05286
1972-06-04;0.0;3.7;0.413;0.0;181.04857
1972-06-05;0.0;3.2;0.4;0.0;181.04428
1972-06-06;0.0;1.4;0.441;0.0;181.04
1972-06-07;0.0;2.5;0.455;0.0;181.04285
1972-06-08;0.0;3.8;0.465;0.0;181.04572
1972-06-09;0.0;3.6;0.448;0.0;181.04857
1972-06-10;0.0;1.3;0.44;0.0;181.05142
1972-06-11;0.0;0.8;0.463;0.0;181.05428
1972-06-12;0.0;0.9;0.486;0.0;181.05714
1972-06-13;0.0;2.6;0.478;0.0;181.06
1972-06-14;0.0;3.4;0.462;0.0;181.06714
1972-06-15;0.0;0.7;0.479;0.0;181.07428
1972-06-16;0.0;3.1;0.516;0.0;181.08142
1972-06-17;0.0;3.0;0.508;0.0;181.08858
1972-06-18;0.0;4.6;0.489;0.0;181.09572
1972-06-19;0.0;3.8;0.47;0.0;181.10286
1972-06-20;0.0;3.8;0.454;0.0;181.11
1972-06-21;0.0;3.9;0.436;0.0;181.09572
1972-06-22;0.0;4.1;0.417;0.0;181.08142
1972-06-23;0.0;1.2;0.407;0.0;181.06714
1972-06-24;0.0;0.3;0.405;0.0;181.05286
1972-06-25;0.0;2.6;0.395;0.0;181.03857
1972-06-26;0.0;3.2;0.38;0.0;181.02428
1972-06-27;0.0;2.9;0.371;0.0;181.01
1972-06-28;0.0;1.3;0.415;0.0;181.01572
1972-06-29;0.0;3.3;0.445;0.0;181.02142
1972-06-30;0.0;3.9;0.474;0.0;181.02715
1972-07-01;0.0;2.9;0.461;0.0;181.03285
1972-07-02;0.0;2.2;0.45;0.0;181.03857
1972-07-03;0.0;0.9;0.447;0.0;181.04428
1972-07-04;0.0;3.9;0.433;0.0;181.05
1972-07-05;0.0;3.0;0.42;0.0;181.04286
1972-07-06;0.0;3.3;0.408;0.0;181.03572
1972-07-07;0.0;3.0;0.396;0.0;181.02858
1972-07-08;0.0;3.9;0.379;0.0;181.02142
1972-07-09;0.0;3.4;0.372;0.0;181.01428
1972-07-10;0.0;3.2;0.414;0.0;181.00714
1972-07-11;0.0;1.1;0.41;0.0;181.0
1972-07-12;0.0;2.0;0.414;0.0;180.99571
1972-07-13;0.0;2.9;0.401;0.0;180.99142
1972-07-14;0.0;4.6;0.381;0.0;180.98714
1972-07-15;0.0;2.8;0.366;0.0;180.98286
1972-07-16;0.0;1.7;0.358;0.0;180.97858
1972-07-17;0.0;3.3;0.353;0.0;180.97429
1972-07-18;0.0;4.4;0.369;0.0;180.97
1972-07-19;0.0;3.0;0.39;0.0;180.98428
1972-07-20;0.0;4.4;0.398;0.0;180.99858
1972-07-21;0.0;3.1;0.437;0.1;181.01286
1972-07-22;0.0;2.6;0.579;0.5;181.02715
1972-07-23;0.0;4.0;0.566;0.1;181.04143
1972-07-24;0.0;3.7;0.561;0.0;181.05573
1972-07-25;0.0;3.5;0.556;0.0;181.07
1972-07-26;0.0;4.7;0.536;0.0;181.06572
1972-07-27;0.0;1.4;0.524;0.0;181.06143
1972-07-28;0.0;2.5;0.516;0.0;181.05714
1972-07-29;0.0;2.9;0.507;0.0;181.05286
1972-07-30;0.0;3.0;0.496;0.0;181.04857
1972-07-31;0.0;1.3;0.49;0.0;181.04428
1972-08-01;0.0;4.2;0.477;0.0;181.04
1972-08-02;0.0;3.2;0.465;0.0;181.0357
1972-08-03;0.0;1.1;0.475;0.0;181.03142
1972-08-04;0.0;2.2;0.47;0.0;181.02713
1972-08-05;0.0;2.9;0.457;0.0;181.02286
1972-08-06;0.0;3.3;0.442;0.0;181.01857
1972-08-07;0.0;0.6;0.439;0.0;181.01428
1972-08-08;0.0;1.5;0.459;0.0;181.01
1972-08-09;0.0;1.7;0.451;0.0;181.00856
1972-08-10;0.0;3.7;0.438;0.0;181.00714
1972-08-11;0.0;3.3;0.423;0.0;181.0057
1972-08-12;0.0;2.9;0.41;0.0;181.00429
1972-08-13;0.0;3.2;0.399;0.0;181.00285
1972-08-14;0.0;1.6;0.392;0.0;181.00143
1972-08-15;0.0;1.0;0.444;0.0;181.0
1972-08-16;0.0;1.2;0.501;0.1;181.00858
1972-08-17;0.0;2.7;0.494;0.0;181.01714
1972-08-18;0.0;3.5;0.507;0.0;181.02571
1972-08-19;0.0;2.0;0.52;0.1;181.03429
1972-08-20;0.0;2.6;0.512;0.0;181.04286
1972-08-21;0.0;2.1;0.502;0.0;181.05142
1972-08-22;0.0;1.7;0.493;0.0;181.06
1972-08-23;0.0;2.9;0.481;0.0;181.05429
1972-08-24;0.0;2.6;0.468;0.0;181.04857
1972-08-25;0.0;3.1;0.454;0.0;181.04286
1972-08-26;0.0;2.9;0.44;0.0;181.03714
1972-08-27;0.0;2.4;0.441;0.0;181.03143
1972-08-28;0.0;0.7;0.477;0.0;181.02571
1972-08-29;0.0;3.3;0.466;0.0;181.02
1972-08-30;0.0;3.3;0.45;0.0;181.015
1972-08-31;0.0;3.6;0.433;0.0;181.01001
1972-09-01;0.0;2.8;0.419;0.0;181.005
1972-09-02;0.0;2.0;0.408;0.0;181.0
1972-09-03;0.0;1.2;0.401;0.0;180.99501
1972-09-04;0.0;1.7;0.394;0.0;180.99
1972-09-05;0.0;1.9;0.385;0.0;180.99
1972-09-06;0.0;1.4;0.378;0.0;180.99
1972-09-07;0.0;1.2;0.374;0.0;180.99
1972-09-08;0.0;2.1;0.392;0.0;180.99
1972-09-09;0.0;2.5;0.386;0.0;180.99
1972-09-10;0.0;1.3;0.393;0.0;180.99
1972-09-11;0.0;2.2;0.39;0.0;180.99
1972-09-12;0.0;1.6;0.382;0.0;180.99
1972-09-13;0.0;0.8;0.377;0.0;180.99
1972-09-14;0.0;1.5;0.371;0.0;180.99
1972-09-15;0.0;1.6;0.364;0.0;180.99
1972-09-16;0.0;1.1;0.358;0.0;180.99
1972-09-17;0.0;0.7;0.364;0.0;180.99
1972-09-18;0.0;1.1;0.368;0.0;180.99
1972-09-19;0.0;1.2;0.367;0.0;180.99
1972-09-20;0.0;1.1;0.362;0.0;180.99
1972-09-21;0.0;0.7;0.358;0.0;180.99
1972-09-22;0.0;1.0;0.354;0.0;180.99
1972-09-23;0.0;1.3;0.348;0.0;180.99
1972-09-24;0.0;1.4;0.341;0.0;180.99
1972-09-25;0.0;0.7;0.337;0.0;180.99
1972-09-26;0.0;1.1;0.334;0.0;180.98875
1972-09-27;0.0;0.7;0.33;0.0;180.9875
1972-09-28;0.0;0.7;0.327;0.0;180.98625
1972-09-29;0.0;0.9;0.323;0.0;180.985
1972-09-30;0.0;0.7;0.319;0.0;180.98375
1972-10-01;0.0;0.6;0.316;0.0;180.9825
