Date;P_X7.5Y48;T_X7.5Y48;ETP_X7.5Y48;RAD_X7.5Y48;Q_Obs
1999-12-17;2.97;-1.921;0.49;14.879;181.85
1999-12-18;15.82;5.694;0.05;1.265;181.83
1999-12-19;19.11;3.898;0.1;3.445;181.92
1999-12-20;0.75;-1.231;0.28;8.94;181.97
1999-12-21;0.06;-2.359;0.31;12.118;181.99
1999-12-22;0.0;-3.758;0.34;18.198;181.99
1999-12-23;0.32;-0.069;0.31;9.983;181.95
1999-12-24;0.24;4.204;0.15;7.234;181.92
1999-12-25;20.92;8.094;0.33;3.552;181.98
1999-12-26;19.49;7.529;0.63;9.815;182.04
1999-12-27;15.3;4.358;0.37;10.914;182.09
1999-12-28;16.59;1.536;0.14;3.525;182.2
1999-12-29;2.65;1.092;0.25;9.218;182.2
1999-12-30;0.34;0.723;0.31;8.926;182.19
1999-12-31;2.72;1.148;0.26;5.808;182.16
2000-01-01;1.86;3.143;0.13;5.645;182.14
2000-01-02;0.32;3.565;0.18;9.161;182.12
2000-01-03;0.06;1.88;0.3;15.852;182.09
2000-01-04;0.62;4.01;0.48;15.101;182.04
2000-01-05;0.64;6.229;0.07;7.354;182.01
2000-01-06;0.0;3.588;0.33;15.37;181.97
2000-01-07;0.6;5.284;0.09;3.69;181.96
2000-01-08;0.39;5.031;0.41;12.43;181.92
2000-01-09;8.32;5.37;0.12;3.959;181.93
2000-01-10;6.67;2.23;0.21;7.438;181.98
2000-01-11;0.36;2.415;0.2;6.933;181.97
2000-01-12;0.01;1.361;0.27;12.671;181.92
2000-01-13;0.0;0.007;0.5;19.428;181.89
2000-01-14;0.0;-0.638;0.32;22.474;181.87
2000-01-15;0.01;-1.563;0.36;23.172;181.87
2000-01-16;0.13;-0.652;0.41;15.499;181.84
2000-01-17;0.79;0.798;0.17;6.886;181.82
2000-01-18;2.47;4.068;0.08;4.908;181.78
2000-01-19;0.67;1.112;0.41;16.3;181.78
2000-01-20;0.26;0.348;0.29;12.661;181.76
2000-01-21;2.19;1.852;0.26;9.553;181.72
2000-01-22;6.39;2.019;0.17;7.11;181.7
2000-01-23;5.55;1.338;0.22;9.732;181.7
2000-01-24;0.03;-4.684;0.62;25.025;181.7
2000-01-25;0.0;-6.13;0.67;27.28;181.68
2000-01-26;0.0;-5.729;0.6;27.089;181.67
2000-01-27;0.0;-4.609;0.69;27.498;181.66
2000-01-28;0.0;0.215;0.57;22.739;181.63
2000-01-29;7.86;5.525;0.24;4.04;181.62
2000-01-30;8.93;9.01;0.06;3.06;181.64
2000-01-31;0.7;7.737;0.33;11.968;181.67
2000-02-01;0.0;5.24;0.71;27.777;181.7
2000-02-02;4.95;5.683;0.01;4.638;181.74
2000-02-03;0.1;4.401;0.43;13.48;181.75
2000-02-04;0.01;3.269;0.77;29.768;181.75
2000-02-05;0.0;6.131;0.98;30.486;181.73
2000-02-06;0.0;6.168;0.93;23.581;181.71
2000-02-07;2.03;7.762;0.85;17.916;181.7
2000-02-08;14.66;9.578;0.28;3.513;181.69
2000-02-09;3.29;5.183;0.79;23.069;181.72
2000-02-10;1.82;5.725;1.19;34.339;181.76
2000-02-11;6.68;3.552;0.82;22.121;181.79
2000-02-12;0.22;1.634;1.09;32.27;181.79
2000-02-13;11.33;4.538;0.21;6.522;181.8
2000-02-14;1.07;5.398;0.25;9.623;181.8
2000-02-15;3.45;7.887;0.62;16.563;181.79
2000-02-16;10.86;4.175;0.93;26.11;181.81
2000-02-17;3.35;1.557;0.56;19.625;181.85
2000-02-18;4.57;3.661;0.42;10.266;181.86
2000-02-19;9.25;5.452;0.52;19.528;181.88
2000-02-20;3.05;1.848;0.6;16.538;181.88
2000-02-21;0.02;0.412;0.94;34.817;181.88
2000-02-22;0.0;1.866;1.26;42.167;181.85
2000-02-23;0.0;2.529;1.16;37.44;181.84
2000-02-24;1.22;4.005;0.4;7.649;181.82
2000-02-25;3.0;7.729;0.31;8.242;181.79
2000-02-26;0.1;5.375;0.49;18.515;181.76
2000-02-27;0.01;6.684;1.42;42.865;181.73
2000-02-28;5.23;10.367;2.6;45.758;181.71
2000-02-29;17.91;7.792;0.52;11.333;181.71
2000-03-01;13.28;5.476;0.46;13.889;181.75
2000-03-02;0.76;3.706;1.47;36.495;181.87
2000-03-03;3.55;5.856;0.99;14.211;181.9
2000-03-04;8.05;3.832;1.65;41.542;181.91
2000-03-05;0.0;1.424;1.35;42.175;181.91
2000-03-06;0.0;2.628;1.64;52.706;181.9
2000-03-07;0.0;5.418;1.86;51.447;181.87
2000-03-08;3.62;8.323;1.06;18.078;181.86
2000-03-09;1.39;11.905;1.72;32.425;181.83
2000-03-10;1.53;10.295;1.14;28.062;181.8
2000-03-11;1.08;9.468;1.1;24.273;181.77
2000-03-12;0.29;7.497;1.51;38.681;181.76
2000-03-13;0.0;6.211;1.86;55.807;181.73
2000-03-14;6.4;9.275;1.25;26.588;181.72
2000-03-15;0.83;4.515;1.94;46.291;181.71
2000-03-16;2.43;4.742;0.55;14.12;181.69
2000-03-17;1.39;7.578;0.63;16.858;181.66
2000-03-18;1.72;7.053;0.86;21.012;181.65
2000-03-19;0.4;5.564;0.82;20.839;181.66
2000-03-20;0.0;5.824;2.56;60.639;181.64
2000-03-21;0.0;6.894;2.35;62.858;181.62
2000-03-22;0.0;8.779;2.7;64.614;181.61
2000-03-23;0.32;9.746;2.49;55.798;181.61
2000-03-24;1.06;10.055;2.13;46.373;181.6
2000-03-25;0.24;9.77;2.54;58.062;181.59
2000-03-26;3.08;7.287;1.74;40.268;181.58
2000-03-27;1.37;5.352;1.38;43.154;181.57
2000-03-28;1.05;4.996;2.2;55.67;181.57
2000-03-29;7.47;3.999;0.65;18.756;181.57
2000-03-30;6.73;4.322;0.63;17.263;181.57
2000-03-31;0.48;7.392;2.52;60.808;181.56
2000-04-01;3.43;6.439;1.9;53.728;181.55
2000-04-02;0.0;8.215;2.72;68.448;181.55
2000-04-03;0.48;11.169;2.61;60.794;181.53
2000-04-04;2.6;10.158;2.36;57.036;181.54
2000-04-05;8.39;8.01;0.95;26.218;181.56
2000-04-06;0.69;4.233;2.41;54.913;181.55
2000-04-07;0.0;6.15;3.34;77.028;181.54
2000-04-08;0.0;8.205;3.24;78.371;181.52
2000-04-09;0.19;9.154;2.91;64.004;181.51
2000-04-10;0.07;9.494;2.9;63.912;181.5
2000-04-11;4.85;9.691;2.12;50.262;181.5
2000-04-12;5.76;7.358;3.21;67.062;181.51
2000-04-13;3.5;8.47;2.7;55.675;181.52
2000-04-14;1.04;11.025;2.37;53.523;181.52
2000-04-15;3.15;9.353;2.33;41.16;181.52
2000-04-16;2.11;8.223;1.43;34.575;181.52
2000-04-17;5.26;9.313;2.04;40.644;181.53
2000-04-18;1.16;9.25;1.35;32.438;181.53
2000-04-19;0.3;9.961;2.65;61.825;181.52
2000-04-20;0.0;12.564;3.41;79.608;181.52
2000-04-21;0.13;15.285;3.35;69.407;181.51
2000-04-22;0.12;17.593;3.84;75.18;181.51
2000-04-23;4.23;14.396;2.8;51.168;181.51
2000-04-24;4.62;10.923;2.34;51.136;181.52
2000-04-25;0.0;13.231;3.31;72.649;181.51
2000-04-26;0.01;16.917;4.33;83.847;181.49
2000-04-27;0.0;16.932;4.07;79.297;181.5
2000-04-28;0.7;15.43;2.93;55.354;181.49
2000-04-29;0.2;12.602;1.18;20.88;181.49
2000-04-30;1.02;15.385;2.93;60.678;181.49
2000-05-01;0.8;16.245;3.2;66.651;181.47
2000-05-02;0.75;16.49;2.69;51.798;181.47
2000-05-03;2.43;16.53;3.27;68.607;181.49
2000-05-04;3.64;16.656;3.19;67.514;181.48
2000-05-05;0.54;17.102;3.89;77.658;181.51
2000-05-06;1.68;16.665;3.52;69.777;181.52
2000-05-07;0.23;17.6;4.2;80.688;181.53
2000-05-08;1.36;17.307;2.7;55.209;181.52
2000-05-09;0.0;18.718;4.5;84.474;181.51
2000-05-10;0.3;20.245;4.92;83.187;181.51
2000-05-11;1.71;20.506;4.12;74.647;181.49
2000-05-12;7.78;16.124;1.25;25.719;181.53
2000-05-13;7.67;16.83;2.88;57.523;181.54
2000-05-14;0.0;18.513;5.25;91.377;181.55
2000-05-15;0.01;19.576;5.09;90.198;181.53
2000-05-16;0.43;20.961;5.48;86.225;181.5
2000-05-17;2.42;17.082;2.95;48.251;181.51
2000-05-18;1.46;13.18;3.69;61.627;181.5
2000-05-19;3.21;11.013;3.83;65.177;181.49
2000-05-20;0.46;11.784;4.05;71.692;181.48
2000-05-21;4.24;11.679;2.99;53.353;181.46
2000-05-22;0.08;11.575;2.5;41.461;181.46
2000-05-23;0.0;13.954;4.03;80.207;181.45
2000-05-24;0.0;16.941;4.85;85.785;181.43
2000-05-25;0.8;16.095;1.88;29.592;181.42
2000-05-26;0.19;17.525;3.77;65.998;181.42
2000-05-27;6.99;13.572;2.36;34.708;181.42
2000-05-28;3.99;12.167;1.7;29.718;181.41
2000-05-29;2.12;11.737;3.65;72.942;181.41
2000-05-30;24.5;11.029;1.14;24.166;181.47
2000-05-31;16.77;14.034;2.01;42.908;181.53
2000-06-01;0.02;16.925;4.43;85.53;181.57
2000-06-02;0.0;20.669;5.51;97.28;181.58
2000-06-03;0.21;22.392;5.17;89.573;181.58
2000-06-04;0.49;22.346;4.84;79.039;181.62
2000-06-05;2.45;20.246;4.19;73.167;181.73
2000-06-06;3.96;14.113;1.65;28.151;181.69
2000-06-07;0.4;14.852;3.93;69.503;181.64
2000-06-08;0.0;17.58;5.08;98.102;181.6
2000-06-09;0.0;22.603;5.47;91.941;181.56
2000-06-10;2.8;21.915;5.11;78.148;181.89
2000-06-11;3.22;18.328;1.88;27.761;181.76
2000-06-12;0.03;18.342;3.67;56.029;181.68
2000-06-13;0.04;21.057;5.28;81.971;181.62
2000-06-14;0.35;21.731;5.2;83.799;181.58
2000-06-15;0.2;20.535;5.28;76.324;181.55
2000-06-16;0.08;17.656;6.05;93.427;181.53
2000-06-17;0.0;17.301;6.53;101.075;181.51
2000-06-18;0.0;20.997;6.63;102.038;181.48
2000-06-19;0.0;24.385;7.23;100.673;181.45
2000-06-20;0.15;25.655;7.3;94.419;181.43
2000-06-21;0.0;25.897;8.38;94.11;181.41
2000-06-22;0.32;20.196;5.06;58.792;181.39
2000-06-23;0.41;17.654;4.8;60.376;181.38
2000-06-24;2.11;14.575;2.78;39.238;181.35
2000-06-25;2.08;13.468;3.86;71.003;181.34
2000-06-26;0.58;14.619;4.53;76.17;181.34
2000-06-27;0.0;15.643;6.15;98.357;181.32
2000-06-28;0.21;16.02;5.13;79.881;181.29
2000-06-29;0.0;17.642;5.96;86.372;181.28
2000-06-30;0.0;19.289;5.64;84.392;181.26
2000-07-01;1.72;22.284;6.53;82.289;181.21
2000-07-02;1.48;23.541;6.1;82.448;181.22
2000-07-03;8.84;20.16;3.46;52.742;181.24
2000-07-04;5.6;18.612;3.57;52.857;181.25
2000-07-05;0.24;18.33;4.59;61.063;181.28
2000-07-06;0.0;20.306;5.89;93.531;181.27
2000-07-07;3.09;19.628;4.47;65.625;181.24
2000-07-08;4.13;14.824;1.63;25.075;181.26
2000-07-09;11.19;13.517;1.5;23.239;181.26
2000-07-10;14.23;15.517;2.99;44.232;181.24
2000-07-11;5.1;13.861;3.29;60.479;181.31
2000-07-12;1.29;13.055;3.62;70.515;181.33
2000-07-13;5.81;12.881;2.3;38.78;181.33
2000-07-14;14.74;13.231;1.02;21.099;181.33
2000-07-15;7.6;12.113;3.03;66.405;181.39
2000-07-16;7.82;12.443;2.49;56.035;181.41
2000-07-17;1.84;13.774;3.29;69.284;181.42
2000-07-18;0.34;15.995;3.56;68.78;181.4
2000-07-19;0.1;16.069;4.14;75.044;181.37
2000-07-20;0.0;16.842;4.24;71.951;181.33
2000-07-21;0.0;18.263;5.27;93.566;181.29
2000-07-22;0.0;18.119;5.35;94.299;181.29
2000-07-23;5.34;18.077;2.78;49.046;181.31
2000-07-24;13.92;20.057;4.84;73.073;181.31
2000-07-25;2.3;19.39;4.12;66.5;181.28
2000-07-26;11.25;18.644;4.16;69.398;181.23
2000-07-27;0.67;19.275;3.79;62.735;181.21
2000-07-28;2.87;16.995;2.89;53.353;181.18
2000-07-29;8.1;15.599;2.42;47.638;181.21
2000-07-30;0.92;17.135;3.17;63.64;181.21
2000-07-31;0.01;18.39;4.65;85.781;181.23
2000-08-01;0.0;21.415;5.26;88.883;181.19
2000-08-02;5.27;18.559;2.22;40.05;181.19
2000-08-03;1.34;16.863;2.99;52.791;181.19
2000-08-04;2.93;16.878;3.83;70.502;181.18
2000-08-05;10.38;15.965;1.74;30.591;181.17
2000-08-06;0.75;18.18;3.73;62.452;181.16
2000-08-07;1.15;18.254;3.08;60.322;181.16
2000-08-08;4.27;18.638;2.91;55.515;181.15
2000-08-09;0.23;19.598;3.67;69.12;181.14
2000-08-10;0.01;21.755;4.89;74.86;181.12
2000-08-11;0.01;21.832;4.71;80.518;181.12
2000-08-12;0.0;22.785;5.39;84.921;181.14
2000-08-13;0.0;22.517;5.66;82.532;181.16
2000-08-14;0.02;24.079;5.4;78.186;181.17
2000-08-15;0.93;23.221;3.65;53.434;181.17
2000-08-16;0.02;22.918;5.19;78.095;181.16
2000-08-17;1.0;22.763;5.21;68.124;181.14
2000-08-18;2.97;21.414;2.28;37.233;181.2
2000-08-19;0.21;23.82;5.57;70.153;181.22
2000-08-20;1.49;25.122;5.82;75.572;181.23
2000-08-21;25.52;18.254;2.19;34.88;181.28
2000-08-22;0.38;17.379;3.13;50.116;181.3
2000-08-23;0.0;18.223;4.46;79.078;181.31
2000-08-24;0.0;20.119;4.57;79.468;181.31
2000-08-25;0.0;20.597;5.08;78.85;181.3
2000-08-26;0.0;21.322;4.89;76.779;181.29
2000-08-27;19.48;17.81;2.03;34.654;181.48
2000-08-28;0.35;16.706;3.03;58.418;181.48
2000-08-29;0.08;16.676;3.22;59.396;181.41
2000-08-30;2.33;16.693;2.43;45.909;181.37
2000-08-31;7.23;15.728;0.74;20.071;181.4
2000-09-01;1.26;16.896;2.69;43.26;181.4
2000-09-02;3.21;14.426;2.28;35.178;181.39
2000-09-03;7.35;13.618;1.52;32.71;181.39
2000-09-04;4.04;12.858;2.39;52.56;181.4
2000-09-05;0.53;13.066;2.05;41.276;181.41
2000-09-06;10.42;13.274;1.94;34.155;181.4
2000-09-07;2.9;14.771;2.88;51.94;181.4
2000-09-08;0.0;14.909;3.2;67.693;181.4
2000-09-09;0.0;16.601;3.39;66.185;181.39
2000-09-10;0.0;18.217;3.53;66.25;181.39
2000-09-11;0.0;19.114;3.5;64.842;181.38
2000-09-12;0.17;19.523;2.93;55.379;181.37
2000-09-13;4.73;18.315;1.6;32.408;181.37
2000-09-14;0.2;18.345;2.0;36.854;181.37
2000-09-15;0.03;20.06;3.15;53.671;181.36
2000-09-16;3.46;16.434;2.99;37.057;181.35
2000-09-17;0.88;14.533;1.27;16.174;181.34
2000-09-18;0.05;14.086;2.11;40.583;181.35
2000-09-19;0.44;16.134;3.1;59.614;181.34
2000-09-20;16.22;14.075;1.0;20.258;181.37
2000-09-21;10.82;13.075;1.89;30.42;181.42
2000-09-22;0.0;12.737;1.08;21.677;181.41
2000-09-23;0.02;12.764;2.21;50.646;181.4
2000-09-24;0.0;14.0;2.56;54.876;181.39
2000-09-25;1.96;14.95;1.13;26.834;181.39
2000-09-26;0.06;15.786;2.22;47.848;181.38
2000-09-27;0.39;16.793;2.18;44.0;181.38
2000-09-28;0.03;17.567;2.6;48.021;181.37
2000-09-29;0.02;17.711;2.65;53.063;181.36
2000-09-30;11.67;14.793;0.59;12.456;181.38
2000-10-01;5.7;14.443;1.23;24.477;181.39
2000-10-02;1.04;12.538;1.74;36.493;181.41
2000-10-03;0.38;12.141;1.34;22.897;181.41
2000-10-04;0.13;12.175;1.1;24.204;181.4
2000-10-05;1.43;12.47;0.7;15.998;181.39
2000-10-06;1.72;9.892;1.46;30.354;181.4
2000-10-07;1.43;7.309;1.24;37.365;181.4
2000-10-08;6.07;7.518;1.43;33.882;181.39
2000-10-09;7.24;9.795;1.46;32.04;181.4
2000-10-10;6.05;9.94;2.13;36.435;181.41
2000-10-11;14.66;10.418;0.61;8.953;181.45
2000-10-12;3.56;10.917;1.11;28.617;181.48
2000-10-13;13.57;10.487;0.43;12.922;181.53
2000-10-14;0.43;11.042;0.86;22.434;181.55
2000-10-15;1.04;12.166;0.86;23.388;181.55
2000-10-16;1.62;13.088;1.68;35.894;181.55
2000-10-17;0.88;11.028;0.81;18.483;181.54
2000-10-18;0.12;10.219;0.93;23.434;181.54
2000-10-19;3.84;10.967;0.21;3.927;181.53
2000-10-20;0.06;10.865;0.93;30.181;181.53
2000-10-21;0.01;11.61;1.16;35.198;181.51
2000-10-22;0.02;10.934;1.11;35.454;181.5
2000-10-23;0.0;11.262;1.35;35.725;181.48
2000-10-24;2.12;13.496;0.39;11.154;181.47
2000-10-25;0.03;14.634;1.59;27.0;181.47
2000-10-26;4.51;12.064;0.54;8.997;181.46
2000-10-27;0.15;9.925;0.93;18.039;181.46
2000-10-28;0.0;9.623;1.01;29.89;181.45
2000-10-29;1.41;11.314;1.21;17.288;181.45
2000-10-30;0.5;13.424;2.05;23.829;181.45
2000-10-31;14.93;9.657;0.56;8.334;181.45
2000-11-01;0.85;10.526;1.56;25.497;181.45
2000-11-02;0.71;11.388;1.54;27.095;181.46
2000-11-03;13.03;8.878;0.61;12.683;181.51
2000-11-04;1.66;7.208;0.9;20.458;181.53
2000-11-05;0.05;6.618;1.01;27.173;181.54
2000-11-06;10.05;6.813;0.27;9.109;181.58
2000-11-07;1.5;9.228;1.23;18.566;181.59
2000-11-08;0.88;9.218;1.65;26.363;181.59
2000-11-09;1.37;7.805;0.98;20.807;181.58
2000-11-10;0.72;6.058;0.84;21.212;181.58
2000-11-11;0.01;5.359;0.93;28.227;181.58
2000-11-12;2.89;6.759;0.71;19.894;181.59
2000-11-13;9.36;9.571;0.48;12.604;181.74
2000-11-14;7.96;6.743;0.15;5.565;181.87
2000-11-15;0.0;5.38;0.59;20.93;181.86
2000-11-16;0.04;3.939;0.61;26.522;181.84
2000-11-17;5.6;4.429;0.16;5.945;181.84
2000-11-18;0.16;3.62;0.43;12.699;181.83
2000-11-19;2.27;4.73;0.59;10.895;181.81
2000-11-20;0.29;5.715;0.58;14.381;181.79
2000-11-21;3.07;5.582;0.8;18.542;181.76
2000-11-22;2.53;8.985;0.75;16.312;181.73
2000-11-23;8.03;8.26;0.13;6.499;181.71
2000-11-24;2.79;6.075;0.32;10.688;181.72
2000-11-25;1.89;2.335;0.39;17.96;181.73
2000-11-26;6.68;6.796;0.36;10.382;181.74
2000-11-27;0.1;6.31;0.42;12.583;181.75
2000-11-28;3.26;9.539;0.33;15.383;181.75
2000-11-29;0.0;7.526;0.33;19.328;181.75
2000-11-30;0.0;8.838;0.39;20.056;181.73
2000-12-01;0.29;6.284;0.33;17.333;181.72
2000-12-02;3.08;8.086;0.1;6.037;181.7
2000-12-03;0.3;8.094;0.22;8.878;181.69
2000-12-04;2.49;5.915;0.32;16.426;181.67
2000-12-05;0.02;6.414;0.28;19.825;181.66
2000-12-06;3.21;6.565;0.27;9.913;181.65
2000-12-07;1.56;6.884;0.08;6.961;181.64
2000-12-08;12.43;8.884;0.13;5.185;181.64
2000-12-09;0.04;7.568;0.36;16.717;181.66
2000-12-10;1.25;8.793;0.43;4.239;181.68
2000-12-11;0.0;10.055;0.78;18.738;181.68
2000-12-12;0.0;10.001;0.81;17.095;181.69
2000-12-13;0.14;11.773;1.13;15.292;181.69
2000-12-14;2.96;9.295;0.61;8.71;181.68
2000-12-15;3.74;5.522;0.51;12.769;181.67
2000-12-16;2.06;3.733;0.4;12.639;181.68
2000-12-17;5.1;3.827;0.23;8.651;181.68
2000-12-18;0.57;3.682;0.27;9.32;181.68
2000-12-19;0.45;5.947;0.11;6.473;181.68
2000-12-20;0.02;3.141;0.18;12.71;181.68
2000-12-21;0.01;1.143;0.29;15.078;181.67
2000-12-22;0.0;-1.115;0.33;18.902;181.66
2000-12-23;0.0;-1.258;0.28;19.066;181.65
2000-12-24;1.62;-0.348;0.22;11.656;181.64
2000-12-25;8.78;4.076;0.08;5.163;181.64
2000-12-26;1.39;4.946;0.32;17.279;181.63
2000-12-27;0.57;4.542;0.38;17.923;181.63
2000-12-28;1.46;3.02;0.33;10.035;181.62
2000-12-29;1.35;0.72;0.21;8.337;181.61
2000-12-30;2.35;0.413;0.31;13.102;181.61
2000-12-31;0.35;-0.374;0.28;12.652;181.6
2001-01-01;0.0;-0.088;0.29;8.576;181.59
2001-01-02;3.15;5.199;0.24;9.798;181.61
2001-01-03;1.66;6.007;0.33;11.738;181.63
2001-01-04;3.61;5.278;0.18;5.463;181.65
2001-01-05;10.06;8.986;0.48;3.73;181.69
2001-01-06;10.05;7.822;0.22;3.477;181.73
2001-01-07;0.45;4.3;0.31;12.532;181.82
2001-01-08;0.66;3.195;0.24;9.158;181.84
2001-01-09;0.07;0.947;0.32;17.004;181.84
2001-01-10;1.89;3.808;0.38;12.716;181.83
2001-01-11;0.99;5.473;0.04;5.646;181.81
2001-01-12;0.19;2.826;0.21;9.943;181.78
2001-01-13;0.0;-0.833;0.82;22.058;181.75
2001-01-14;0.0;-2.22;0.84;23.206;181.73
2001-01-15;0.0;-3.665;0.47;22.78;181.7
2001-01-16;0.0;-2.502;0.39;22.651;181.68
2001-01-17;0.4;-1.718;0.31;18.947;181.65
2001-01-18;0.51;0.26;0.34;19.57;181.63
2001-01-19;0.48;0.873;0.25;12.349;181.62
2001-01-20;1.26;2.163;0.4;19.293;181.6
2001-01-21;1.13;0.006;0.37;17.343;181.59
2001-01-22;2.64;4.364;0.58;23.237;181.58
2001-01-23;6.57;8.008;0.44;11.102;181.59
2001-01-24;9.5;8.131;0.27;4.205;181.59
2001-01-25;4.64;4.943;0.35;16.9;181.62
2001-01-26;0.04;4.893;0.76;19.532;181.66
2001-01-27;5.3;3.916;0.77;19.968;181.74
2001-01-28;0.0;2.268;0.62;25.698;181.76
2001-01-29;0.04;1.423;0.35;16.27;181.75
2001-01-30;0.04;1.352;0.55;20.172;181.74
2001-01-31;0.02;-0.17;0.67;24.439;181.72
2001-02-01;0.17;-0.545;0.58;20.44;181.7
2001-02-02;2.6;-0.847;0.65;19.768;181.68
2001-02-03;7.75;4.285;0.2;6.857;181.66
2001-02-04;4.97;9.42;0.17;5.697;181.65
2001-02-05;6.34;9.733;0.67;11.44;181.68
2001-02-06;0.09;11.751;1.6;29.107;181.71
2001-02-07;0.0;10.305;0.76;18.211;181.73
2001-02-08;2.11;8.857;0.79;18.93;181.73
2001-02-09;2.1;5.578;0.76;21.103;181.73
2001-02-10;0.0;2.391;0.87;35.125;181.71
2001-02-11;0.0;3.672;0.88;33.138;181.69
2001-02-12;0.0;6.858;1.39;31.004;181.68
2001-02-13;1.7;7.192;0.24;7.224;181.67
2001-02-14;0.0;3.852;1.33;36.031;181.65
2001-02-15;0.0;3.356;1.12;37.598;181.64
2001-02-16;0.05;3.621;0.97;35.372;181.62
2001-02-17;3.82;2.872;0.33;11.233;181.61
2001-02-18;0.01;2.878;0.89;27.382;181.59
2001-02-19;0.0;2.447;0.94;36.22;181.58
2001-02-20;0.68;2.703;0.5;15.97;181.57
2001-02-21;0.67;3.515;1.07;29.899;181.56
2001-02-22;8.01;5.403;0.23;8.133;181.56
2001-02-23;9.19;4.555;0.61;17.476;181.59
2001-02-24;1.51;0.165;1.1;34.83;181.61
2001-02-25;0.19;-1.709;0.99;30.699;181.62
2001-02-26;0.11;-1.781;1.08;33.885;181.61
2001-02-27;0.03;0.275;1.21;40.901;181.61
2001-02-28;1.18;1.19;0.63;22.638;181.61
2001-03-01;2.24;2.325;1.09;33.394;181.66833
2001-03-02;4.5;3.075;1.26;35.555;181.72667
2001-03-03;27.29;0.881;0.2;5.546;181.785
2001-03-04;10.94;6.05;1.14;24.185;181.84334
2001-03-05;1.31;5.035;1.17;32.635;181.90167
2001-03-06;0.0;3.192;1.53;50.166;181.96
2001-03-07;2.93;5.776;0.21;10.885;181.98001
2001-03-08;10.7;8.585;0.61;21.901;182.0
2001-03-09;1.48;9.394;1.19;24.8;182.02
2001-03-10;6.21;9.736;0.64;16.775;182.04001
2001-03-11;8.45;11.701;0.45;12.494;182.06001
2001-03-12;17.83;10.916;0.44;11.01;182.08
2001-03-13;9.47;7.141;1.77;38.415;182.1
2001-03-14;3.12;6.236;0.97;24.502;182.1
2001-03-15;2.75;9.247;0.42;9.181;182.1
2001-03-16;0.21;11.32;2.04;56.02;182.1
2001-03-17;13.08;9.82;0.7;18.726;182.1
2001-03-18;2.93;10.13;2.11;36.833;182.1
2001-03-19;3.16;6.125;1.99;38.217;182.1
2001-03-20;11.9;3.518;0.57;15.705;182.1
2001-03-21;15.53;10.8;0.47;11.382;182.10144
2001-03-22;7.71;11.071;1.01;17.586;182.10286
2001-03-23;2.74;12.143;1.75;37.422;182.1043
2001-03-24;5.36;13.278;2.02;48.959;182.10571
2001-03-25;6.83;10.201;1.77;36.887;182.10715
2001-03-26;1.49;5.416;1.07;21.587;182.10857
2001-03-27;0.01;5.73;1.81;45.857;182.11
2001-03-28;1.95;8.455;2.36;52.033;182.09
2001-03-29;8.99;8.874;1.34;30.438;182.08
2001-03-30;2.4;7.554;1.95;49.189;182.05
2001-03-31;0.0;8.358;2.47;65.82;182.01
2001-04-01;0.0;10.819;3.04;71.615;181.98
2001-04-02;0.0;13.268;3.36;71.756;181.96
2001-04-03;0.51;11.539;1.59;28.878;181.93
2001-04-04;5.75;9.279;1.99;39.698;181.91
2001-04-05;1.63;7.593;2.54;51.548;181.89
2001-04-06;8.94;10.644;1.95;34.836;181.86
2001-04-07;3.28;9.225;2.23;49.487;181.85
2001-04-08;6.25;7.66;2.21;56.205;181.84
2001-04-09;10.35;7.27;0.63;16.318;181.83
2001-04-10;5.01;8.708;1.3;34.998;181.83
2001-04-11;3.25;7.956;1.79;48.7;181.86
2001-04-12;0.12;8.02;2.36;48.318;181.87
2001-04-13;0.1;3.924;2.52;60.31;181.87
2001-04-14;0.13;2.644;2.39;62.425;181.85
2001-04-15;15.0;3.498;0.41;11.11;181.84
2001-04-16;5.34;5.728;1.33;42.98;181.84
2001-04-17;1.72;6.262;2.18;61.319;181.84
2001-04-18;4.03;5.681;1.97;42.561;181.84
2001-04-19;2.93;4.432;2.23;67.721;181.83
2001-04-20;2.94;3.17;2.39;70.877;181.81
2001-04-21;5.15;2.775;1.28;34.354;181.81
2001-04-22;2.25;5.195;2.0;54.086;181.82
2001-04-23;0.84;6.825;2.53;64.104;181.81
2001-04-24;0.6;10.866;3.41;72.187;181.78
2001-04-25;7.62;9.69;0.95;24.139;181.77
2001-04-26;0.54;9.428;3.48;74.938;181.76
2001-04-27;0.34;10.911;3.24;62.552;181.75
2001-04-28;2.77;12.165;2.29;41.225;181.74
2001-04-29;6.41;12.895;1.68;38.304;181.73
2001-04-30;0.25;15.43;3.06;63.484;181.72
2001-05-01;0.0;14.499;2.85;56.309;181.72
2001-05-02;0.0;16.738;3.35;72.998;181.71
2001-05-03;0.51;14.82;1.93;38.02;181.7
2001-05-04;4.01;14.275;2.22;39.686;181.7
2001-05-05;13.2;11.111;0.73;18.294;181.74
2001-05-06;0.79;8.523;0.65;12.286;181.75
2001-05-07;0.58;9.419;0.68;14.23;181.75
2001-05-08;0.09;11.918;2.18;42.41;181.74
2001-05-09;0.03;15.243;3.01;63.825;181.73
2001-05-10;0.14;16.939;4.45;81.91;181.72
2001-05-11;0.0;17.15;5.2;84.61;181.7
2001-05-12;0.0;17.342;5.26;89.344;181.68
2001-05-13;0.06;17.562;4.67;87.155;181.66
2001-05-14;3.86;16.815;3.8;69.131;181.67
